ir,red
116842,101017
116860,101015
116844,100973
116906,101010
116945,101056
116948,101016
116945,101045
116970,100992
116994,101053
117056,101102
117052,101101
117071,101112
117080,101051
117176,101125
117224,101139
117260,101186
117262,101177
117246,101131
117315,101204
117372,101261
117408,101264
117412,101232
117432,101211
117493,101232
117538,101311
117563,101279
117575,101285
117556,101252
117675,101346
117691,101353
117745,101397
117800,101366
117725,101340
117821,101392
117896,101457
117917,101442
117932,101408
117893,101390
118039,101458
117999,101470
118034,101466
118043,101459
118062,101466
118156,101511
118181,101544
118227,101518
118191,101514
118201,101502
118238,101573
118306,101576
118337,101587
118293,101559
118309,101551
118386,101593
118392,101643
118428,101642
118450,101587
118360,101618
118452,101672
118498,101670
118530,101653
118485,101634
118505,101620
118556,101702
118570,101697
118577,101687
118577,101658
118575,101656
118622,101678
118615,101724
118649,101690
118629,101694
118590,101692
118669,101744
118692,101739
118645,101749
118642,101706
118649,101691
118720,101767
118708,101738
118719,101762
118692,101720
118720,101721
118774,101738
118747,101750
118755,101728
118782,101729
118785,101739
118813,101790
118855,101813
118881,101821
118884,101773
118836,101776
118910,101827
118951,101828
118943,101813
118953,101814
118943,101836
119043,101860
119074,101875
119077,101893
119033,101850
119040,101849
119101,101891
119110,101898
119052,101883
119006,101835
118894,101802
118818,101774
118599,101637
118301,101544
117975,101380
117636,101255
117310,101171
117026,101032
116710,100934
116428,100816
116227,100731
116056,100678
115880,100626
115748,100565
115621,100499
115524,100435
115460,100475
115400,100412
115354,100388
115250,100334
115260,100357
115220,100360
115239,100393
115217,100356
115189,100329
115234,100335
115280,100375
115312,100372
115322,100378
115336,100373
115419,100406
115478,100466
115512,100490
115539,100495
115548,100474
115607,100534
115717,100580
115775,100580
115792,100601
115823,100594
115869,100633
115979,100686
116009,100679
116074,100703
116079,100673
116157,100726
116255,100786
116259,100791
116311,100797
116255,100747
116366,100783
116403,100850
116486,100832
116463,100831
116458,100846
116535,100876
116633,100929
116678,100948
116709,100932
116700,100924
116851,100991
116933,101034
116968,101049
117018,101057
117064,101060
117120,101091
117199,101151
117188,101164
117218,101171
117181,101102
117218,101145
117294,101171
117256,101154
117219,101121
117180,101091
117162,101114
117194,101163
117173,101127
117131,101088
117056,101042
117025,101057
117067,101085
116974,101053
116953,101008
116929,100981
116958,101012
116928,101018
116886,101015
116891,100989
116859,100931
116913,101034
116913,101029
116930,100998
116904,101006
116897,100961
116896,101014
116985,101059
116968,101042
116966,101042
116984,101017
117058,101075
117096,101084
117104,101068
117081,101056
117096,101049
117161,101118
117249,101147
117291,101130
117267,101142
117273,101135
117380,101193
117392,101243
117390,101190
117431,101214
117436,101200
117520,101237
117586,101294
117597,101281
117585,101272
117618,101246
117678,101323
117750,101368
117781,101356
117751,101334
117772,101298
117877,101409
117907,101392
117934,101413
117944,101409
117937,101368
117984,101440
118070,101489
118076,101495
118071,101433
118094,101435
118155,101511
118194,101543
118208,101507
118219,101490
118219,101482
118306,101547
118280,101578
118312,101538
118341,101525
118328,101551
118394,101604
118422,101621
118460,101611
118431,101620
118480,101608
118529,101643
118533,101659
118510,101643
118513,101645
118554,101610
118590,101668
118591,101689
118603,101668
118615,101659
118564,101647
118664,101689
118662,101698
118680,101678
118654,101670
118666,101659
118682,101712
118729,101715
118710,101732
118678,101674
118692,101688
118744,101730
118759,101740
118738,101722
118727,101704
118744,101678
118784,101780
118778,101772
118791,101718
118813,101707
118770,101727
118856,101779
118893,101807
118886,101781
118841,101748
118858,101778
118956,101826
118943,101828
118929,101814
118958,101795
118945,101804
119015,101858
119047,101876
119057,101870
119038,101817
119049,101845
119143,101888
119144,101912
119114,101889
119097,101842
119117,101868
119106,101895
119018,101832
118818,101779
118611,101608
118356,101535
118072,101434
117793,101306
117424,101119
117069,100985
116729,100911
116529,100851
116278,100741
116051,100679
115895,100541
115754,100522
115682,100509
115544,100412
115459,100394
115370,100339
115329,100371
115291,100390
115276,100355
115195,100332
115162,100273
115195,100313
115229,100345
115239,100365
115229,100302
115220,100298
115278,100363
115363,100393
115370,100378
115400,100358
115425,100391
115491,100438
115592,100461
115635,100494
115688,100529
115643,100487
115770,100539
115845,100600
115923,100629
115910,100645
115950,100595
116023,100652
116105,100700
116156,100702
116164,100713
116174,100691
116263,100752
116313,100793
116347,100744
116324,100785
116395,100781
116436,100821
116497,100812
116516,100849
116548,100853
116532,100811
116655,100876
116751,100927
116794,100960
116850,100965
116846,100959
116942,101044
117022,101053
117075,101077
117088,101061
117082,101059
117169,101100
117178,101125
117194,101087
117120,101074
117096,101043
117182,101110
117170,101089
117121,101075
117069,101030
116997,100995
117038,101020
117064,101036
117011,101014
116971,100994
116913,100946
116912,100981
116916,100999
116865,100978
116843,100937
116842,100910
116846,100973
116869,100986
116866,100962
116819,100963
116811,100894
116866,100964
116887,100960
116885,100996
116877,100966
116886,100938
116959,101021
117004,101022
117027,101039
117040,101002
117015,101018
117101,101080
117119,101096
117191,101084
117160,101093
117187,101091
117268,101153
117284,101172
117357,101167
117344,101144
117377,101150
117467,101255
117491,101232
117535,101250
117530,101217
117572,101249
117639,101262
117723,101298
117717,101318
117764,101286
117735,101305
117861,101356
117896,101395
117911,101375
117937,101381
117956,101377
118069,101443
118067,101449
118098,101423
118104,101403
118126,101426
118190,101492
118265,101500
118253,101531
118210,101512
118263,101528
118340,101556
118383,101566
118413,101553
118366,101534
118425,101579
118517,101603
118541,101606
118520,101627
118501,101582
118524,101600
118624,101666
118630,101653
118617,101672
118627,101640
118653,101649
118719,101711
118718,101691
118756,101698
118737,101671
118768,101702
118825,101757
118829,101744
118802,101741
118782,101710
118835,101717
118882,101781
118919,101779
118888,101752
118850,101724
118891,101751
118973,101778
118946,101796
118958,101785
118933,101731
118985,101789
118994,101829
119038,101807
119031,101799
118989,101798
119038,101805
119092,101850
119109,101845
119093,101819
119072,101787
119138,101862
119160,101862
119173,101889
119161,101868
119154,101826
119183,101870
119257,101916
119278,101927
119252,101920
119250,101849
119308,101914
119360,101966
119337,101949
119345,101940
119331,101901
119353,101915
119407,101948
119377,101938
119331,101931
119236,101898
119247,101901
119136,101832
118925,101739
118642,101609
118290,101441
117996,101346
117667,101246
117259,101088
116896,100931
116568,100771
116311,100714
116133,100676
115912,100577
115725,100510
115562,100401
115483,100388
115383,100369
115315,100315
115210,100266
115086,100246
115116,100230
115064,100217
115032,100208
114974,100183
114953,100158
114994,100208
115014,100223
115020,100201
115021,100203
115069,100202
115126,100254
115162,100295
115180,100338
115260,100278
115277,100294
115330,100375
115400,100405
115463,100412
115498,100421
115535,100405
115611,100460
115689,100511
115715,100508
115749,100495
115773,100493
115856,100574
115889,100606
115947,100605
115955,100584
115954,100566
116001,100610
116065,100665
116110,100639
116092,100622
116111,100631
116209,100685
116287,100731
116274,100718
116284,100724
116317,100724
116425,100747
116487,100824
116547,100840
116556,100834
116572,100815
116666,100897
116731,100888
116700,100897
116668,100870
116656,100876
116689,100887
116714,100885
116694,100900
116617,100833
116538,100810
116571,100833
116523,100836
116503,100797
116428,100777
116356,100723
116389,100776
116387,100749
116303,100701
116265,100691
116246,100678
116237,100730
116223,100720
116206,100690
116112,100627
116153,100625
116146,100697
116164,100682
116133,100651
116095,100648
116091,100624
116172,100685
116163,100678
116179,100704
116183,100661
116210,100685
116259,100726
116276,100742
116270,100720
116285,100722
116319,100744
116380,100758
116409,100777
116441,100785
116438,100792
116461,100797
116550,100855
116563,100878
116619,100862
116586,100840
116625,100861
116697,100906
116737,100934
116764,100941
116756,100927
116784,100920
116865,100973
116930,100998
116967,101051
116918,100998
116979,101017
117034,101049
117080,101055
117116,101102
117101,101057
117143,101077
117227,101122
117261,101143
117248,101121
117259,101142
117296,101141
117398,101190
117382,101179
117404,101214
117405,101197
117473,101188
117516,101251
117552,101252
117528,101250
117556,101223
117605,101251
117675,101306
117716,101318
117736,101292
117695,101261
117748,101329
117824,101383
117780,101371
117858,101361
117826,101347
117869,101357
117911,101411
117948,101378
117931,101393
117911,101389
117944,101397
118031,101426
118005,101459
117990,101426
117964,101383
118036,101437
118053,101471
118093,101457
118066,101441
118048,101429
118121,101469
118114,101489
118133,101473
118124,101499
118106,101430
118172,101475
118202,101531
118205,101544
118232,101523
118208,101479
118288,101523
118322,101564
118355,101573
118351,101585
118313,101538
118422,101587
118451,101599
118503,101630
118495,101614
118482,101609
118581,101633
118612,101678
118657,101695
118687,101685
118614,101656
118729,101703
118779,101743
118725,101721
118692,101676
118602,101607
118499,101584
118359,101574
118136,101474
117871,101318
117511,101150
117290,101101
117008,101000
116731,100899
116454,100768
116189,100649
116039,100617
115922,100541
115784,100489
115626,100438
115500,100379
115473,100402
115408,100386
115345,100343
115284,100322
115270,100273
115303,100337
115316,100344
115272,100321
115279,100306
115269,100267
115360,100349
115367,100373
115433,100397
115424,100406
115481,100409
115569,100431
115625,100482
115686,100476
115725,100507
115768,100489
115866,100590
115974,100598
116026,100613
116027,100578
116067,100638
116227,100685
116307,100748
116358,100745
116325,100728
116395,100746
116499,100815
116528,100826
116587,100831
116595,100837
116634,100838
116757,100883
116789,100923
116858,100944
116863,100931
116900,100914
116979,101006
117076,101049
117142,101078
117152,101017
117223,101059
117331,101124
117382,101160
117415,101197
117456,101166
117503,101159
117546,101254
117567,101230
117593,101259
117583,101185
117507,101194
117569,101250
117559,101206
117527,101196
117467,101146
117392,101124
117453,101185
117390,101131
117352,101083
117288,101058
117224,101075
117266,101120
117218,101078
117193,101040
117121,101021
117124,101000
117127,101043
117065,101044
117048,101002
117017,100959
117021,100985
117041,101000
117055,101012
117033,100959
116984,100964
117029,100995
117074,101016
117052,101045
117064,101014
117046,100963
117039,100979
117131,101055
117129,101038
117129,101038
117075,101023
117134,101018
117212,101090
117244,101075
117218,101088
117221,101074
117259,101059
117322,101134
117322,101124
117342,101148
117316,101086
117353,101139
117428,101178
117428,101177
117471,101197
117431,101117
117485,101182
117540,101238
117548,101211
117575,101207
117562,101193
117590,101217
117683,101291
117656,101276
117674,101282
117649,101199
117733,101280
117745,101253
117766,101312
117762,101282
117763,101260
117797,101286
117838,101330
117860,101358
117896,101348
117851,101319
117904,101330
117944,101389
117932,101393
117951,101370
117939,101329
117989,101376
118023,101399
118023,101399
118039,101390
117974,101332
117991,101420
118122,101434
118097,101417
118090,101425
118073,101382
118085,101395
118147,101459
118146,101465
118128,101425
118095,101393
118167,101442
118196,101461
118202,101445
118213,101457
118125,101409
118202,101450
118262,101509
118283,101491
118259,101468
118239,101444
118313,101488
118304,101515
118366,101534
118382,101530
118331,101480
118419,101573
118463,101533
118464,101526
118464,101551
118414,101507
118386,101542
118389,101516
118279,101440
118107,101368
117849,101247
117640,101192
117412,101108
117118,100986
116802,100823
116449,100699
116276,100673
116093,100602
115862,100526
115655,100430
115494,100348
115456,100328
115304,100308
115220,100275
115135,100213
115022,100141
115012,100171
114958,100188
114989,100191
114919,100132
114889,100070
114912,100146
114940,100155
114962,100149
114951,100176
114960,100119
114992,100196
115054,100211
115097,100224
115147,100223
115134,100223
115281,100297
115309,100328
115337,100344
115391,100333
115423,100341
115508,100392
115615,100477
115662,100452
115701,100452
115679,100456
115761,100537
115902,100548
115941,100541
115937,100562
115945,100552
116078,100650
116090,100672
116130,100690
116162,100653
116153,100642
116292,100716
116351,100755
116370,100748
116420,100748
116465,100779
116552,100828
116665,100877
116662,100906
116718,100884
116793,100876
116848,100954
116946,100989
116973,100971
116963,100957
117023,100979
117074,101026
117097,101002
117079,101054
116998,100954
117007,100972
117052,101015
117020,101021
116978,101015
116934,100952
116930,100951
116939,100956
116920,100992
116908,100966
116830,100903
116836,100893
116846,100930
116857,100921
116810,100932
116748,100892
116786,100881
116831,100914
116824,100933
116794,100928
116806,100874
116807,100863
116874,100933
116917,100935
116891,100961
116920,100924
116942,100926
117001,100987
117055,101003
117052,101004
117070,100992
117106,101027
117178,101070
117217,101087
117253,101095
117276,101052
117339,101098
117388,101153
117428,101167
117426,101184
117457,101132
117491,101172
117569,101239
117604,101226
117616,101237
117656,101205
117730,101254
117751,101310
117829,101321
117881,101296
117840,101294
117940,101329
117976,101358
118004,101360
118010,101373
118046,101386
118115,101404
118134,101443
118174,101446
118220,101459
118187,101422
118252,101471
118306,101501
118356,101495
118384,101502
118349,101505
118384,101519
118429,101562
118459,101569
118468,101549
118470,101543
118486,101610
118559,101617
118569,101598
118563,101595
118564,101577
118630,101623
118699,101657
118647,101650
118627,101638
118661,101622
118722,101653
118729,101665
118763,101703
118760,101694
118725,101633
118784,101689
118814,101697
118823,101693
118818,101693
118762,101662
118868,101745
118873,101759
118888,101739
118888,101726
118873,101694
118934,101788
118999,101761
118953,101770
118997,101755
118935,101758
119011,101772
119065,101839
119077,101827
119116,101805
119051,101841
119140,101856
119129,101851
119221,101861
119144,101847
119163,101808
119141,101814
119077,101804
118987,101727
118815,101661
118481,101494
118296,101473
117979,101329
117610,101181
117275,101051
116942,100878
116658,100832
116474,100724
116258,100648
116002,100564
115831,100474
115763,100476
115633,100440
115572,100387
115446,100301
115350,100307
115380,100319
115309,100303
115283,100292
115271,100255
115181,100226
119116,101805
115266,100278
115294,100286
115273,100279
115287,100249
115348,100338
115419,100363
115425,100357
115442,100331
115445,100334
115526,100418
115607,100413
115613,100443
115662,100402
115670,100447
115775,100516
115824,100517
115838,100526
115891,100505
115863,100512
115996,100615
116049,100597
116052,100610
116030,100599
116075,100574
116143,100658
116164,100660
116188,100659
116152,100655
116172,100640
116247,100671
116312,100728
116316,100704
116308,100695
116368,100736
116470,100757
116499,100815
116536,100808
116562,100807
116640,100840
116753,100874
116777,100897
116801,100901
116823,100860
116831,100882
116924,100973
116913,100936
116929,100946
116880,100876
116846,100893
116904,100937
116861,100914
116862,100911
116792,100862
116782,100859
116829,100887
116762,100908
116750,100854
116682,100835
116710,100824
116727,100861
116688,100851
116721,100841
116651,100790
116614,100819
116721,100862
116639,100842
116669,100841
116637,100756
116615,100807
116734,100866
116699,100844
116692,100829
116695,100811
116725,100858
116800,100878
116804,100877
116817,100851
116843,100867
116841,100907
116956,100971
116939,100920
116980,100961
116998,100916
117007,100979
117065,100971
117159,101001
117116,101028
117158,101023
117196,101028
117247,101057
117298,101095
117329,101122
117319,101061
117365,101073
117430,101139
117474,101141
117480,101117
117475,101111
117491,101170
117603,101215
117586,101195
117605,101174
117583,101161
117645,101199
117717,101264
117744,101251
117722,101246
117732,101228
117768,101258
117790,101253
117856,101312
117819,101251
117779,101221
117870,101323
117880,101319
117922,101291
117920,101348
117896,101293
117927,101326
118000,101369
117983,101351
118008,101340
117973,101304
118024,101363
118067,101416
118048,101400
118041,101403
118030,101350
118113,101426
118152,101441
118171,101448
118148,101401
118138,101351
118194,101420
118257,101471
118228,101482
118238,101474
118233,101429
118340,101482
118366,101520
118361,101482
118338,101504
118306,101479
118396,101521
118389,101529
118337,101502
118263,101480
118088,101403
117952,101336
117751,101246
117528,101118
117225,100979
116913,100862
116687,100807
116475,100721
116221,100639
115977,100538
115791,100434
115655,100454
115565,100421
115461,100364
115328,100278
115214,100240
115198,100227
115199,100253
115120,100207
115061,100197
115030,100167
115075,100205
115115,100205
115063,100195
115065,100170
115096,100177
115157,100241
115166,100238
115246,100238
115242,100212
115259,100222
115323,100301
115399,100337
115452,100365
115457,100322
115509,100365
115609,100426
115676,100439
115686,100443
115732,100465
115734,100456
115857,100528
115914,100520
115885,100550
115942,100548
115934,100533
116033,100592
116111,100604
116077,100603
116101,100576
116090,100607
116197,100664
116231,100649
116220,100677
116252,100648
116246,100656
116354,100707
116411,100758
116462,100758
116435,100735
116492,100736
116618,100806
116676,100823
116746,100886
116742,100878
116750,100864
116831,100909
116882,100930
116906,100895
116896,100870
116861,100893
116899,100935
116935,100941
116949,100905
116833,100872
116854,100891
116870,100920
116861,100915
116875,100866
116819,100823
116795,100841
116790,100897
116805,100877
116783,100884
116747,100841
116746,100817
116788,100868
116779,100869
116771,100867
116737,100792
116738,100846
116806,100935
116842,100897
116829,100882
116781,100853
116842,100858
116946,100906
116944,100940
116930,100946
116900,100905
116978,100947
117083,100967
117124,101014
117110,100988
117075,100984
117186,101032
117266,101065
117272,101057
117323,101065
117311,101040
117380,101089
117415,101138
117449,101110
117460,101140
117472,101136
117563,101150
117582,101217
117624,101202
117697,101210
117679,101186
117717,101222
117791,101286
117814,101277
117858,101288
117863,101263
117865,101297
117926,101326
117982,101364
118019,101334
117983,101291
118014,101353
118092,101385
118112,101426
118106,101375
118076,101353
118118,101390
118187,101413
118240,101413
118217,101434
118187,101404
118270,101414
118306,101478
118305,101484
118341,101469
118314,101444
118383,101472
118399,101513
118448,101524
118432,101516
118415,101491
118504,101543
118541,101563
118518,101552
118556,101560
118552,101539
118586,101552
118625,101624
118666,101604
118645,101585
118641,101562
118661,101614
118738,101628
118725,101681
118776,101622
118706,101599
118771,101676
118829,101666
118773,101664
118741,101666
118682,101620
118699,101617
118600,101580
118418,101522
118211,101402
117897,101243
117617,101127
117341,101056
116981,100921
116672,100771
